Village,hhid,dogid,sex,birthdate,deathdate,deathcause,encdate,alive,dead,age,pregnant,pups,exitdate,bcs2,year,roundyrs,lagvacc,deathage2,_st,_d,_t,_t0,sch1,sch2,sch3,sch4,sch5,sch6,sch7,sch8,sch9,sch10,sch11,sch12,sch13,sch14,sch15,sch16,sch17,sca1,sca2,sca3,sca4,sca5,sca6,sca7,sca8,sca9,sca10,sca11,sca12,sca13,sca14,sca15,sca16,sca17
Sanungu,Shh089,ums131,female,10/27/2011,,,11/1 /2012,0,1,,0,0,03/11/2011,,2012,1,0,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh089,ums131,female,10/27/2011,,,10/30/2013,0,1,,0,0,03/11/2011,,2013,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh089,ums132,female,10/27/2011,,,11/3 /2011,1,0,0.25,0,0,03/11/2011,,2011,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh089,ums132,female,10/27/2011,,,11/1 /2012,0,1,,0,0,03/11/2011,,2012,1,0,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh089,ums132,female,10/27/2011,,,10/30/2013,0,1,,0,0,03/11/2011,,2013,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh090,ums133,male,11/15/2010,15/04/2013,killed by people,11/2 /2011,1,0,12,0,0,15/04/2013,3,2011,0,,29.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh090,ums133,male,11/15/2010,15/04/2013,killed by people,10/31/2012,1,0,24,0,0,15/04/2013,5,2012,1,1,29.39999962,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh090,ums133,male,11/15/2010,15/04/2013,killed by people,10/31/2013,0,1,,0,0,15/04/2013,,2013,2,1,29.39999962,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,0.393734296,0,-0.400067242,-0.287834873,0.862979802,0,-0.16303237,-0.138350344,0.833613796,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,1.181255594,-0.026993448,2.004875626,0.88001484,0,-0.359225529,-0.474696516,2.887227212,0,0.034184445,-0.873406838,4.864276986,-1.388376593,-0.82546176,-0.820464457,-0.266691144
Sanungu,Shh090,ums134,female,11/15/2010,15/01/2013,sick,11/2 /2011,1,0,12,0,0,15/01/2013,3,2011,0,,26.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh090,ums134,female,11/15/2010,15/01/2013,sick,10/31/2012,1,0,24,0,0,15/01/2013,5,2012,1,1,26.39999962,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh090,ums134,female,11/15/2010,15/01/2013,sick,10/31/2013,0,1,,0,0,15/01/2013,,2013,2,1,26.39999962,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,-0.606265704,0,-0.400067242,-0.287834873,0.862979802,0,-0.16303237,-0.138350344,0.833613796,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,1.06154999,0.027796915,1.931616527,-1.2443628,0,-0.099530238,-0.117151609,3.232042764,0,0.221964248,-0.838149748,4.690379455,-1.155234608,-0.91432737,-1.009138803,-0.217139415
Sanungu,Shh092,ums135,male,10/28/2011,15/05/2013,sudden death,11/3 /2011,1,0,0.17,0,0,15/05/2013,,2011,0,,18.83333397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh092,ums135,male,10/28/2011,15/05/2013,sudden death,10/31/2012,1,0,12,0,0,15/05/2013,,2012,1,0,18.83333397,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh092,ums135,male,10/28/2011,15/05/2013,sudden death,10/31/2013,0,1,,0,0,15/05/2013,,2013,2,1,18.83333397,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh097,ums141,male,3 /15/2011,15/01/2013,hyena,11/3 /2011,1,0,8,0,0,15/01/2013,4,2011,0,,22.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh097,ums141,male,3 /15/2011,15/01/2013,hyena,11/1 /2012,1,0,20,0,0,15/01/2013,3,2012,1,0,22.39999962,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh097,ums141,male,3 /15/2011,15/01/2013,hyena,11/1 /2013,0,1,,0,0,15/01/2013,,2013,2,0,22.39999962,1,1,2,1,0,-0.210935848,-0.283950338,0.735325534,0.393734296,0,0.599932758,-0.287834873,-0.137020198,0,-0.16303237,0.861649656,-0.166386204,-0.099807834,-0.102572805,-0.075389839,-0.105913187,0,0.234878682,-0.372802702,2.036581981,0.755980479,0,0.473719757,-0.695291215,-0.986418384,0,-0.885027532,3.796077714,-2.051202624,-2.108166888,-1.780996824,-1.577783616,-1.319279569
Sanungu,Shh105,ums142,male,11/15/2010,,,11/4 /2011,1,0,12,0,0,04/11/2011,,2011,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh105,ums142,male,11/15/2010,,,11/1 /2012,0,1,,0,0,04/11/2011,,2012,1,0,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh105,ums142,male,11/15/2010,,,10/30/2013,0,1,,0,0,04/11/2011,,2013,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh006,ums151,female,9 /15/2012,15/02/2013,hyena,10/18/2012,1,0,1,0,0,15/02/2013,3,2012,0,,5.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh006,ums151,female,9 /15/2012,15/02/2013,hyena,10/25/2013,0,1,,0,0,15/02/2013,,2013,1,0,5.099999905,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,-0.079866319,-0.266233775,2.110804166,-1.285165773,0,0.834721052,-0.547147051,-1.231818586,0,-1.944535351,-2.695647315,-2.862590303,-2.281224016,-2.370433189,-2.378737949,-2.027716736
Sanungu,Shh008,ums152,male,2 /15/2012,15/02/2013,sick,10/18/2012,1,0,8,0,0,15/02/2013,2,2012,0,,12.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh008,ums152,male,2 /15/2012,15/02/2013,sick,10/26/2013,0,1,,0,0,15/02/2013,,2013,1,0,12.19999981,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,-0.133920167,0,-0.264387234,0.876664777,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,-0.120202781,-0.490846036,1.931854459,1.063650068,0,-2.988368363,-2.902798626,-3.231624979,0,-1.031621846,4.300537195,-1.402193722,-0.941380743,-0.874440891,-1.494364221,-1.017531033
Sanungu,Shh014,ums153,male,6 /15/2012,19/10/2012,hyena,10/19/2012,1,0,4,0,0,19/10/2012,,2012,0,,4.199999809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh014,ums153,male,6 /15/2012,19/10/2012,hyena,10/25/2013,0,1,,0,0,19/10/2012,,2013,1,1,4.199999809,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums154,female,10/12/2012,15/11/2012,hyena,10/19/2012,1,0,0.25,0,0,15/11/2012,,2012,0,,1.133333325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums154,female,10/12/2012,15/11/2012,hyena,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,1.133333325,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums155,female,10/12/2012,15/11/2012,hyena,10/19/2012,1,0,0.25,0,0,15/11/2012,,2012,0,,1.133333325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums155,female,10/12/2012,15/11/2012,hyena,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,1.133333325,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums156,male,10/12/2012,15/11/2012,hyena,10/19/2012,1,0,0.25,0,0,15/11/2012,,2012,0,,1.133333325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums156,male,10/12/2012,15/11/2012,hyena,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,1.133333325,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums157,male,10/12/2012,15/11/2012,hyena,10/19/2012,1,0,0.25,0,0,15/11/2012,,2012,0,,1.133333325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums157,male,10/12/2012,15/11/2012,hyena,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,1.133333325,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums158,male,10/12/2012,15/11/2012,hyena,10/19/2012,1,0,0.25,0,0,15/11/2012,,2012,0,,1.133333325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh027,ums158,male,10/12/2012,15/11/2012,hyena,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,1.133333325,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums159,male,10/6 /2012,15/06/2013,hyena,10/20/2012,1,0,0.5,0,0,15/06/2013,5,2012,0,,8.399999619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums159,male,10/6 /2012,15/06/2013,hyena,11/4 /2013,0,1,,0,0,15/06/2013,,2013,1,0,8.399999619,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh020,ums160,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums160,male,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh020,ums161,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums161,male,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh020,ums162,female,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums162,female,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.567095332,0.190705866,2.033264077,-1.370286034,0,-0.249616764,-0.299739842,2.590501026,0,-1.042537476,-1.871581847,-2.238591381,-1.70142011,-1.708707984,-1.835337867,-1.227860296
Sanungu,Shh020,ums163,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums163,male,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh020,ums164,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums164,male,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh020,ums165,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums165,male,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh020,ums166,female,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums166,female,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.567095332,0.190705866,2.033264077,-1.370286034,0,-0.249616764,-0.299739842,2.590501026,0,-1.042537476,-1.871581847,-2.238591381,-1.70142011,-1.708707984,-1.835337867,-1.227860296
Sanungu,Shh020,ums167,female,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh020,ums167,female,10/6 /2012,,,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.567095332,0.190705866,2.033264077,-1.370286034,0,-0.249616764,-0.299739842,2.590501026,0,-1.042537476,-1.871581847,-2.238591381,-1.70142011,-1.708707984,-1.835337867,-1.227860296
Sanungu,Shh019,ums168,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh019,ums168,male,10/6 /2012,,,10/26/2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh019,ums169,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh019,ums169,male,10/6 /2012,,,10/26/2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh019,ums170,male,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh019,ums170,male,10/6 /2012,,,10/26/2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh019,ums171,female,10/6 /2012,,,10/20/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh019,ums171,female,10/6 /2012,,,10/26/2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.567095332,0.190705866,2.033264077,-1.370286034,0,-0.249616764,-0.299739842,2.590501026,0,-1.042537476,-1.871581847,-2.238591381,-1.70142011,-1.708707984,-1.835337867,-1.227860296
Sanungu,Shh019,ums172,male,5 /15/2007,,,10/21/2011,1,0,48,0,0,26/10/2013,,2011,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh019,ums172,male,5 /15/2007,,,10/20/2012,1,0,60,0,0,26/10/2013,3,2012,1,0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh019,ums172,male,5 /15/2007,,,10/26/2013,1,0,72,0,0,26/10/2013,3,2013,2,0,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh029,ums173,female,9 /15/2012,15/07/2013,sudden death,10/20/2012,1,0,1,0,0,15/07/2013,3,2012,0,,10.10000038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh029,ums173,female,9 /15/2012,15/07/2013,sudden death,11/5 /2013,0,1,,0,0,15/07/2013,,2013,1,0,10.10000038,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,-0.079866319,-0.266233775,2.110804166,-1.285165773,0,0.834721052,-0.547147051,-1.231818586,0,-1.944535351,-2.695647315,-2.862590303,-2.281224016,-2.370433189,-2.378737949,-2.027716736
Sanungu,Shh033,ums174,male,10/15/2006,,,10/22/2012,1,0,72,0,0,05/11/2013,4,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh033,ums174,male,10/15/2006,,,11/5 /2013,1,0,84,0,0,05/11/2013,3,2013,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,ums175,male,10/7 /2012,15/01/2013,unknown,10/22/2012,1,0,0.5,0,0,15/01/2013,5,2012,0,,3.333333254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,ums175,male,10/7 /2012,15/01/2013,unknown,11/5 /2013,0,1,,0,0,15/01/2013,,2013,1,0,3.333333254,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh038,ums176,male,10/7 /2012,,,10/22/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,ums176,male,10/7 /2012,,,11/5 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh038,ums177,male,10/7 /2012,,,10/22/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,ums177,male,10/7 /2012,,,11/5 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.686800936,0.135915503,2.106523176,0.754091606,0,-0.509312055,-0.65728475,2.245685474,0,-1.230317279,-1.906838937,-2.064693849,-1.934562095,-1.619842374,-1.646663521,-1.277412026
Sanungu,Shh038,ums178,female,10/7 /2012,,,10/22/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,ums178,female,10/7 /2012,,,11/5 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.567095332,0.190705866,2.033264077,-1.370286034,0,-0.249616764,-0.299739842,2.590501026,0,-1.042537476,-1.871581847,-2.238591381,-1.70142011,-1.708707984,-1.835337867,-1.227860296
Sanungu,Shh038,ums179,female,10/7 /2012,,,10/22/2012,1,0,0.5,0,0,15/11/2012,5,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh038,ums179,female,10/7 /2012,,,11/5 /2013,0,1,,0,0,15/11/2012,,2013,1,0,,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,0.567095332,0.190705866,2.033264077,-1.370286034,0,-0.249616764,-0.299739842,2.590501026,0,-1.042537476,-1.871581847,-2.238591381,-1.70142011,-1.708707984,-1.835337867,-1.227860296
Sanungu,Shh030,ums180,male,12/15/2011,,,10/22/2012,1,0,10,0,0,05/11/2013,4,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh030,ums180,male,12/15/2011,,,11/5 /2013,1,0,22,0,0,05/11/2013,3,2013,1,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh079,ums181,male,9 /23/2012,,,10/23/2012,1,0,1,0,0,15/11/2012,3,2012,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,ums182,male,7 /15/2012,15/11/2012,sick,10/23/2012,1,0,3,0,0,15/11/2012,1,2012,0,,4.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,ums182,male,7 /15/2012,15/11/2012,sick,11/4 /2013,0,1,,0,0,15/11/2012,,2013,1,1,4.099999905,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,0.411616956,0,-0.434013024,-0.24751288,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,-0.13523651,-0.592796031,2.023003249,0.911127355,0,-2.683559056,-2.530993319,-2.848883264,0,1.209505369,-1.325401789,-1.517368584,-1.086042352,-1.059419614,-1.561712367,-1.11151405
Sanungu,Shh032,ums183,female,7 /15/2012,15/01/2013,hyena,10/23/2012,1,0,3,0,0,15/01/2013,2,2012,0,,6.133333206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,ums183,female,7 /15/2012,15/01/2013,hyena,11/4 /2013,0,1,,0,0,15/01/2013,,2013,1,1,6.133333206,1,1,1,0,0,-0.300625586,-0.236334503,0.770632089,-0.588383044,0,-0.434013024,-0.24751288,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,-0.254942114,-0.538005667,1.949744149,-1.213250285,0,-2.423863765,-2.173448412,-2.504067712,0,1.397285172,-1.290144699,-1.691266115,-0.852900368,-1.148285223,-1.750386713,-1.06196232
Sanungu,Shh032,ums184,male,10/15/2011,15/01/2013,hyena,10/23/2012,1,0,12,0,0,15/01/2013,,2012,0,,15.26666641,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanungu,Shh032,ums184,male,10/15/2011,15/01/2013,hyena,11/4 /2013,0,1,,0,0,15/01/2013,,2013,1,1,15.26666641,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
